Date	Firm	To Grade	From Grade	Action
2020-02-06 13:53:14	Credit Suisse	Neutral		main
2020-02-06 14:05:22	Baird	Underperform		main
2020-02-06 14:06:32	SVB Leerink	Outperform		main
2020-02-06 15:02:23	Morgan Stanley	Underweight		main
2020-02-07 12:44:27	Nomura	Buy		main
2020-02-25 12:50:26	Mizuho	Neutral		main
2020-04-23 09:28:28	Raymond James	Underperform	Market Perform	down
2020-04-23 09:31:30	Citigroup	Sell	Neutral	down
2020-04-23 11:20:23	Barclays	Overweight		main
2020-04-23 12:04:01	Oppenheimer	Outperform		main
2020-04-23 12:19:52	Credit Suisse	Neutral		main
2020-04-23 13:37:48	Morgan Stanley	Underweight		main
2020-04-23 15:57:49	SunTrust Robinson Humphrey	Buy		main
2020-04-24 16:46:59	Canaccord Genuity	Buy		main
2020-05-01 13:59:08	Cantor Fitzgerald	Neutral		reit
2020-06-09 12:01:01	Bernstein	Market Perform	Outperform	down
2020-06-19 12:09:42	Baird	Underperform		main
2020-06-22 10:43:31	Barclays	Equal-Weight	Overweight	down
2020-06-22 13:44:56	RBC Capital	Sector Perform		main
2020-07-27 10:30:03	Morgan Stanley	Overweight	Underweight	up
2020-08-19 15:52:28	SVB Leerink	Outperform		main
2020-09-18 16:32:49	RBC Capital	Sector Perform		main
