Date	Firm	To Grade	From Grade	Action
2014-08-01 21:51:27	Jefferies	Hold		main
2014-10-10 09:00:00	Susquehanna	Positive		main
2014-10-31 07:33:44	Credit Suisse	Neutral		main
2014-10-31 09:00:00	Benchmark	Buy		main
2014-11-24 10:30:29	Credit Suisse	Neutral		init
2015-02-06 09:00:00	JP Morgan	Neutral		main
2015-02-06 09:05:10	Atlantic Equities	Neutral	Overweight	down
2015-02-06 09:06:06	Oppenheimer	Market Perform	Outperform	down
2015-02-13 09:00:00	Deutsche Bank	Hold		main
2015-02-26 07:27:38	Morgan Stanley	Underweight		init
2015-05-01 07:57:56	RBC Capital	Outperform	Sector Perform	init
2015-05-01 12:14:35	Morgan Stanley	Equal-Weight	Underweight	up
2015-05-19 16:31:40	Guggenheim	Buy		init
2015-05-26 05:52:29	JMP Securities	Market Outperform	Market Perform	up
2015-05-27 09:00:00	Cantor Fitzgerald	Buy		main
2015-06-03 04:44:00	Barclays	Overweight		init
2015-06-22 06:44:41	Deutsche Bank	Buy	Hold	up
2015-07-23 11:00:00	Jefferies	Hold		main
2015-07-31 15:56:30	Barclays	Overweight		main
2015-09-17 12:35:26	Canaccord Genuity	Buy		main
2015-09-22 06:15:45	Cowen & Co.	Outperform		main
2015-10-30 09:45:14	Cantor Fitzgerald	Buy		main
2015-10-30 09:45:17	JMP Securities	Market Outperform		main
2015-10-30 09:45:19	Macquarie	Neutral		main
2015-10-30 10:38:20	PiperJaffray	Neutral		main
2015-11-05 09:13:48	William Blair	Market Perform	Outperform	down
2015-11-05 09:14:18	Oppenheimer	Outperform	Perform	up
2016-01-25 07:17:27	Wells Fargo	Outperform		init
2016-01-27 11:02:53	Deutsche Bank	Buy		main
2016-02-04 04:50:56	Oppenheimer	Overweight		main
2016-02-09 05:50:15	Barclays	Overweight		main
2016-02-11 06:51:36	Credit Suisse	Neutral		main
2016-02-11 07:56:03	Benchmark	Buy		main
2016-02-11 08:40:18	Nomura	Neutral		main
2016-02-11 09:20:24	RBC Capital	Outperform		main
2016-02-11 12:30:56	Deutsche Bank	Buy		main
2016-02-22 06:59:31	Stifel Nicolaus	Sell	Hold	down
2016-03-08 08:19:10	Moffett Nathanson	Buy		init
2016-03-10 06:58:18	PiperJaffray	Overweight	Neutral	up
2016-03-10 07:59:27	Brean Capital	Buy		main
2016-03-17 06:34:43	Moffett Nathanson	Buy		main
2016-03-31 06:56:16	Pacific Crest	Sector Weight		init
2016-06-20 07:56:10	Atlantic Equities	Overweight	Neutral	up
2016-07-29 10:28:38	Barclays	Overweight		main
2016-07-29 11:16:18	UBS	Buy		main
2016-07-29 12:58:39	Deutsche Bank	Buy		main
2016-07-29 14:06:53	JP Morgan	Neutral		main
2016-10-20 08:10:18	Pacific Crest	Overweight	Sector Weight	up
2016-11-10 09:49:40	Stifel Nicolaus	Hold	Sell	up
2017-01-05 22:39:57	Stifel Nicolaus	Buy	Hold	up
2017-03-03 13:30:02	Citigroup	Neutral	Sell	up
2017-03-06 16:34:28	Macquarie	Outperform	Neutral	up
2017-04-28 12:19:52	Stifel Nicolaus	Hold	Buy	down
2017-05-18 10:55:53	Raymond James	Market Perform	Outperform	down
2017-06-28 12:00:18	Citigroup	Buy	Neutral	up
2017-08-25 11:19:08	Jefferies	Buy	Hold	up
2017-09-22 12:07:33	UBS	Buy		main
2017-10-24 12:00:02	Deutsche Bank	Buy		main
2017-10-27 12:20:05	Stifel Nicolaus	Hold		main
2017-10-27 12:52:19	Citigroup	Buy		main
2017-10-27 13:21:46	Bank of America	Neutral	Buy	down
2017-10-27 16:04:22	Barclays	Overweight		main
2017-10-27 16:39:09	Credit Suisse	Neutral		main
2017-10-27 19:57:32	UBS	Buy		main
2017-10-30 17:30:30	JP Morgan	Neutral		main
2017-12-05 13:05:31	Argus	Hold	Buy	down
2017-12-07 13:20:06	MKM Partners	Neutral	Buy	down
2018-01-03 15:31:31	Bank of America	Buy	Neutral	up
2018-01-11 18:55:02	Morgan Stanley	Overweight	Equal-Weight	up
2018-02-09 11:29:07	Benchmark	Hold	Buy	down
2018-02-09 11:32:39	KeyBanc	Overweight	Overweight	main
2018-02-09 13:07:41	Citigroup	Buy	Buy	main
2018-02-09 14:29:17	Credit Suisse	Outperform	Outperform	main
2018-02-09 15:38:18	Morgan Stanley	Overweight	Overweight	main
2018-02-09 16:20:21	Bank of America	Buy	Buy	main
2018-02-12 13:02:39	JP Morgan	Neutral	Neutral	main
2018-02-21 16:05:03	MKM Partners	Neutral	Neutral	main
2018-03-01 13:54:41	Credit Suisse	Outperform	Outperform	main
2018-03-07 17:32:11	Barclays	Overweight	Overweight	main
2018-03-15 10:59:39	Macquarie	Neutral	Outperform	down
2018-04-27 11:16:44	KeyBanc	Overweight	Overweight	main
2018-04-27 11:44:40	Stifel Nicolaus	Hold	Hold	main
2018-04-27 13:01:58	Credit Suisse	Outperform	Outperform	main
2018-04-27 13:38:15	Barclays	Overweight	Overweight	main
2018-07-27 11:20:47	KeyBanc	Overweight	Overweight	main
2018-07-27 11:44:47	Raymond James	Outperform	Market Perform	up
2018-07-27 12:05:04	JP Morgan	Neutral	Neutral	main
2018-07-27 13:07:03	Stifel Nicolaus	Hold	Hold	main
2018-07-27 13:44:52	PiperJaffray	Overweight	Overweight	main
2018-07-27 14:41:37	Wedbush	Neutral	Neutral	main
2018-07-27 14:57:26	Credit Suisse	Outperform	Outperform	main
2018-07-30 12:03:45	Citigroup	Buy	Buy	main
2018-08-15 12:48:47	Deutsche Bank	Buy	Buy	main
2018-10-23 14:21:52	Deutsche Bank	Buy	Buy	main
2018-10-24 15:51:44	Credit Suisse	Outperform	Outperform	main
2018-10-26 14:05:39	Barclays	Overweight	Overweight	main
2019-01-04 12:14:23	Goldman Sachs	Buy	Neutral	up
2019-01-09 12:15:19	Morgan Stanley	Equal-Weight	Overweight	down
2019-03-01 13:30:39	Argus	Buy	Hold	up
2019-05-06 11:22:07	Susquehanna	Neutral	Positive	down
2019-05-22 12:21:12	Argus	Hold	Buy	down
2019-05-23 11:57:22	Citigroup	Neutral	Buy	down
2019-07-26 12:38:05	Credit Suisse	Outperform		main
2019-07-31 12:00:11	Morgan Stanley	Equal-Weight		main
2019-07-31 12:37:27	Argus	Buy	Hold	up
2019-11-07 11:44:17	Piper Jaffray	Neutral	Overweight	down
2019-11-07 12:39:55	UBS	Buy		main
2019-11-07 13:13:52	JP Morgan	Neutral		main
2019-11-07 13:53:33	Credit Suisse	Outperform		main
2019-11-07 14:29:14	Morgan Stanley	Equal-Weight		main
2019-11-07 14:43:47	Wedbush	Neutral		main
2019-11-07 15:33:27	DA Davidson	Neutral	Buy	down
2019-11-07 15:42:40	Stifel Nicolaus	Hold		main
2019-11-07 17:23:10	Bank of America	Neutral	Buy	down
2019-11-07 17:30:24	Raymond James	Outperform		main
2019-11-08 13:37:17	Wedbush	Neutral		main
2019-11-11 11:53:54	Oppenheimer	Perform	Outperform	down
2020-01-30 11:17:36	Goldman Sachs	Neutral	Buy	down
2020-02-14 12:05:32	UBS	Buy		main
2020-02-14 12:24:51	Benchmark	Buy	Hold	up
2020-02-14 12:52:14	Wedbush	Neutral		main
2020-02-14 13:14:01	Credit Suisse	Outperform		main
2020-02-14 14:11:53	Morgan Stanley	Equal-Weight		main
2020-02-14 18:43:54	CFRA	Hold		main
2020-03-13 13:37:48	UBS	Buy		main
2020-03-18 16:40:47	JP Morgan	Neutral		main
2020-03-19 12:02:14	Credit Suisse	Outperform		main
2020-03-23 13:02:30	Deutsche Bank	Buy		main
2020-03-26 10:02:36	Goldman Sachs	Sell	Neutral	down
2020-04-13 13:02:26	SunTrust Robinson Humphrey	Buy		main
2020-04-20 17:19:28	Citigroup	Buy		main
2020-04-21 14:52:30	UBS	Buy		main
2020-04-24 10:32:47	JMP Securities	Market Outperform	Market Perform	up
2020-04-24 14:36:57	Credit Suisse	Outperform		main
2020-04-29 12:50:53	Raymond James	Outperform		main
2020-05-19 09:27:22	Jefferies	Hold	Buy	down
2020-05-19 14:53:32	B of A Securities	Neutral		main
2020-05-21 11:22:41	Evercore ISI Group	In-Line	Outperform	down
2020-05-21 11:44:11	Deutsche Bank	Buy		main
2020-05-21 11:52:55	B of A Securities	Neutral		reit
2020-05-21 12:26:06	Credit Suisse	Outperform		main
2020-05-21 12:57:45	JP Morgan	Neutral		main
2020-05-21 13:23:35	RBC Capital	Outperform		main
2020-05-21 13:59:09	DA Davidson	Neutral		main
2020-05-21 15:13:23	Stifel	Hold		main
2020-05-21 16:45:30	Mizuho	Neutral		main
2020-05-21 17:46:13	CFRA	Hold		main
2020-06-03 12:55:15	Morgan Stanley	Equal-Weight		main
2020-07-07 11:30:08	JMP Securities	Market Outperform		main
2020-07-07 12:40:02	Credit Suisse	Outperform		main
2020-07-07 16:05:52	B of A Securities	Neutral		main
2020-07-31 13:16:34	Credit Suisse	Outperform		main
2020-08-03 10:55:58	BTIG	Buy	Neutral	up
2020-08-07 13:39:55	Morgan Stanley	Equal-Weight		main
2020-09-02 14:19:45	BTIG	Buy		main
2020-09-11 16:07:55	UBS	Neutral	Buy	down
