Date	Firm	To Grade	From Grade	Action
2018-07-27 15:43:20	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-07-31 12:27:55	Argus	Buy	Buy	main
2018-08-13 12:55:07	Citigroup	Buy	Buy	main
2018-09-14 11:43:26	RBC Capital	Sector Perform	Outperform	down
2018-09-26 12:11:10	Maxim Group	Buy	Buy	main
2018-10-08 14:25:50	Baird	Outperform	Outperform	main
2018-10-09 11:21:10	Barclays	Overweight	Overweight	main
2018-10-16 10:59:49	Wells Fargo	Market Perform	Market Perform	main
2018-10-26 14:55:11	BMO Capital	Outperform	Outperform	main
2018-10-26 15:42:19	Jefferies	Hold	Hold	main
2018-10-30 13:41:45	Citigroup	Buy	Buy	main
2018-11-14 14:05:42	JP Morgan	Neutral	Neutral	main
2019-02-14 13:13:10	Argus	Hold	Buy	down
2019-02-14 14:09:34	Citigroup	Buy	Buy	main
2019-04-03 11:00:00	BMO Capital	Market Perform	Outperform	down
2019-04-22 13:17:52	Maxim Group	Hold	Buy	down
2019-06-24 11:07:24	Wedbush	Outperform	Neutral	up
2019-06-28 11:49:14	JP Morgan	Neutral		main
2019-07-15 12:48:53	Wells Fargo	Market Perform		main
2019-08-02 15:25:47	Morgan Stanley	Equal-Weight		main
2019-08-07 11:42:58	Argus	Buy	Hold	up
2019-08-15 13:11:08	Citigroup	Buy		main
2019-08-19 11:29:41	Citigroup	Buy		main
2019-10-09 13:41:31	OTR GLobal	Positive	Mixed	up
2019-11-01 13:44:49	Credit Suisse	Underperform		main
2019-11-14 14:31:47	Citigroup	Buy		main
2019-12-19 13:15:27	Morgan Stanley	Equal-Weight		main
2019-12-20 12:39:54	Guggenheim Securities	Buy	Neutral	up
2020-01-21 16:46:22	Guggenheim	Buy		main
2020-01-23 13:42:50	Wells Fargo	Equal-Weight		main
2020-02-07 13:10:47	Wedbush	Outperform		main
2020-02-07 13:54:35	Wells Fargo	Equal-Weight		main
2020-02-19 12:41:42	Argus Research	Hold	Buy	down
2020-03-18 14:54:20	BTIG Research	Buy	Neutral	up
2020-03-25 19:08:32	Morgan Stanley	Equal-Weight		main
2020-04-07 13:20:33	Piper Sandler	Neutral		main
2020-04-13 10:41:25	Credit Suisse	Outperform	Underperform	up
2020-04-22 14:09:12	Jefferies	Hold		main
2020-04-24 13:41:58	Wedbush	Neutral		main
2020-04-27 13:21:36	Wells Fargo	Equal-Weight		main
2020-04-30 17:04:38	CFRA	Hold		main
2020-05-01 10:41:24	Wedbush	Neutral		main
2020-05-01 11:59:57	Morgan Stanley	Equal-Weight		main
2020-05-01 13:05:51	UBS	Neutral		main
2020-05-01 13:43:14	Wells Fargo	Equal-Weight		main
2020-06-04 13:25:38	Piper Sandler	Neutral		main
2020-06-08 08:45:39	KeyBanc	Overweight	Sector Weight	up
2020-06-15 12:22:09	Morgan Stanley	Equal-Weight		main
2020-07-20 13:40:07	Morgan Stanley	Equal-Weight		main
2020-07-27 14:46:15	UBS	Neutral		main
2020-07-30 14:57:21	Wedbush	Neutral		main
2020-07-31 09:46:28	JP Morgan	Overweight	Neutral	up
2020-07-31 12:16:14	Morgan Stanley	Equal-Weight		main
2020-07-31 12:52:18	Credit Suisse	Outperform		main
2020-09-21 10:26:48	Piper Sandler	Overweight	Neutral	up
