Date	Firm	To Grade	From Grade	Action
2015-06-19	JP Morgan	Overweight		main
2015-06-29	Oppenheimer	Perform		down
2015-07-20	BMO Capital	Market Perform		down
2015-07-20	Keefe Bruyette & Woods	Market Perform		main
2015-07-20	RBC Capital	Outperform		main
2015-08-19	Sterne Agee CRT	Neutral		init
2015-08-25	Baird	Neutral		up
2015-09-09	CLSA	Outperform		up
2015-10-19	BMO Capital	Market Perform		main
2015-10-19	Barclays	Equal-Weight		main
2015-10-19	Jefferies	Hold		main
2015-10-20	Macquarie	Neutral		main
2015-10-21	Citigroup	Neutral		main
2015-11-23	PiperJaffray	Overweight		init
2016-01-08	Bernstein	Outperform		up
2016-01-12	Bank of America	Buy		up
2016-01-25	Barclays	Equal-Weight		main
2016-01-26	Deutsche Bank	Buy		main
2016-02-11	Nomura	Neutral		main
2016-02-29	Credit Suisse	Underperform		main
2016-04-07	JP Morgan	Overweight		main
2016-04-25	Citigroup	Neutral		main
2016-06-07	Susquehanna	Neutral		down
2016-07-15	Baird			down
2016-07-25	Goldman Sachs	Buy		main
2016-08-16	Bernstein	Market Perform		down
2016-09-23	CLSA	Buy		main
2016-10-07	Wedbush	Neutral		init
2016-11-14	Morgan Stanley	Underweight		down
2016-11-15	Standpoint Research	Hold		down
2016-11-18	Wells Fargo	Market Perform		down
2016-11-23	Compass Point	Neutral		down
2016-11-30	Deutsche Bank	Buy		main
2017-01-11	UBS	Neutral		init
2017-04-03	Jefferies	Buy		up
2017-05-01	Wedbush	Outperform		up
2017-06-05	Baird	Neutral		up
2017-07-25	Morgan Stanley	Underweight		main
2017-08-03	Morgan Stanley	Equal-Weight	Underweight	up
2017-09-28	Nomura	Neutral		main
2017-10-06	UBS	Neutral		main
2017-10-09	Citigroup	Neutral		main
2017-10-10	FBR Capital	Neutral	Buy	down
2017-10-10	Citigroup	Neutral		main
2017-10-23	Sandler O'Neill	Hold	Buy	down
2017-10-23	Barclays	Equal-Weight		main
2017-10-23	Morgan Stanley	Equal-Weight		main
2017-10-23	Raymond James	Market Perform	Outperform	down
2017-10-26	Nomura	Neutral		main
2017-12-12	UBS	Buy	Neutral	up
2017-12-13	Keefe Bruyette & Woods	Outperform	Market Perform	up
2017-12-21	Wedbush	Neutral	Outperform	down
2018-01-08	Morgan Stanley	Overweight	Equal-Weight	up
2018-02-02	Morgan Stanley	Overweight	Overweight	main
2018-03-14	Credit Suisse	Neutral	Underperform	main
2018-04-23	Stephens & Co.	Equal-Weight	Overweight	down
2018-04-23	Credit Suisse	Neutral	Neutral	main
2018-04-23	BMO Capital	Market Perform	Market Perform	main
2018-06-27	Bernstein	Outperform	Market Perform	up
2018-06-29	Sandler O'Neill	Buy	Hold	up
2018-07-02	Argus	Buy	Hold	up
2018-07-23	B. Riley FBR	Buy	Neutral	up
2018-07-23	BMO Capital	Market Perform	Market Perform	main
2018-07-23	Barclays	Equal-Weight	Equal-Weight	main
2018-07-24	Morgan Stanley	Overweight	Overweight	main
2018-08-28	Edward Jones	Hold		init
2018-09-13	PiperJaffray	Neutral	Overweight	down
2018-10-22	BMO Capital	Market Perform	Market Perform	main
2018-12-07	Credit Suisse	Neutral	Neutral	main
2019-01-02	Baird	Outperform	Neutral	up
2019-01-08	Jefferies	Hold	Buy	down
2019-01-28	Baird	Neutral	Outperform	down
2019-02-08	Sandler O'Neill	Hold	Buy	down
2019-02-08	Bernstein	Market Perform	Outperform	down
2019-02-08	Macquarie	Neutral	Underperform	up
2019-02-11	BMO Capital	Market Perform	Market Perform	main
2019-03-04	UBS	Neutral	Buy	down
2019-03-11	Morgan Stanley	Equal-Weight	Overweight	down
2019-04-22	Morgan Stanley	Equal-Weight	Equal-Weight	main
2019-07-10	UBS	Neutral		main
2019-10-03	UBS	Neutral		main
2019-10-08	Jefferies	Buy	Hold	up
2019-10-21	UBS	Neutral		main
2019-10-29	Morgan Stanley	Equal-Weight		main
2019-11-18	Morgan Stanley	Equal-Weight		main
2019-11-20	Janney Capital	Neutral	Buy	down
