Date	Firm	To Grade	From Grade	Action
2016-11-07 11:34:55	Jefferies	Underperform	Hold	down
2016-11-14 12:13:39	Citigroup	Buy	Neutral	up
2016-11-28 12:35:00	PiperJaffray	Neutral	Underweight	up
2017-02-23 18:01:34	Atlantic Equities	Neutral		down
2017-03-17 14:58:47	FBR Capital	Outperform	Market Perform	up
2017-03-22 14:16:42	KeyBanc	Underweight		down
2017-04-04 14:18:33	Citigroup	Neutral		down
2017-08-04 19:46:03	Buckingham	Buy		main
2017-08-17 14:25:40	Deutsche Bank	Buy		main
2017-08-17 15:45:00	Nomura	Neutral		main
2017-08-17 17:37:04	Oppenheimer	Outperform		main
2017-08-18 12:59:22	Buckingham	Buy		main
2017-08-18 13:13:58	BMO Capital	Market Perform		main
2017-08-18 17:43:51	KeyBanc	Underweight		main
2017-08-18 19:19:00	Bank of America	Underperform		main
2017-09-20 12:55:37	Cowen & Co.	Market Perform	Outperform	down
2017-09-26 10:49:44	Atlantic Equities	Overweight	Neutral	up
2017-10-26 12:40:21	Buckingham	Neutral	Buy	down
2017-11-03 16:25:34	Nomura	Neutral		main
2017-11-03 18:48:22	Citigroup	Neutral		main
2017-11-06 12:47:15	UBS	Neutral		main
2017-11-17 11:46:37	RBC Capital	Outperform	Sector Perform	up
2017-11-17 14:41:12	BMO Capital	Market Perform		main
2017-11-17 15:12:30	Buckingham	Neutral		main
2017-12-19 11:27:33	Morgan Stanley	Overweight		main
2018-01-02 13:00:55	Baird	Outperform	Neutral	up
2018-01-25 16:56:28	Barclays	Equal-Weight	Equal-Weight	main
2018-02-07 14:46:52	Northcoast Research	Buy	Neutral	up
2018-02-26 13:11:52	Deutsche Bank	Buy	Buy	main
2018-03-01 12:41:13	Telsey Advisory Group	Market Perform	Outperform	down
2018-03-01 17:04:43	Deutsche Bank	Buy	Buy	main
2018-03-02 13:06:04	BMO Capital	Market Perform	Market Perform	main
2018-03-02 13:54:21	Morgan Stanley	Overweight	Overweight	main
2018-03-26 11:48:44	KeyBanc	Underweight	Underweight	main
2018-04-13 18:56:55	Credit Suisse	Neutral	Neutral	main
2018-05-11 12:52:43	Atlantic Equities	Neutral	Overweight	down
2018-05-14 11:56:08	Citigroup	Buy	Neutral	up
2018-05-24 11:45:48	Nomura	Neutral	Neutral	main
2018-05-24 11:58:54	Deutsche Bank	Buy	Buy	main
2018-05-24 13:53:27	PiperJaffray	Neutral	Neutral	main
2018-05-25 11:30:07	Morgan Stanley	Overweight	Overweight	main
2018-05-25 12:36:11	B. Riley FBR	Buy	Buy	main
2018-06-07 12:46:36	Nomura	Neutral	Neutral	main
2018-08-10 12:24:18	JP Morgan	Neutral	Neutral	main
2018-08-23 11:33:40	UBS	Neutral	Neutral	main
2018-08-23 11:44:50	Bank of America	Underperform	Underperform	main
2018-08-23 12:08:06	Baird	Outperform	Outperform	main
2018-08-23 12:25:34	B. Riley FBR	Buy	Buy	main
2018-08-23 13:17:58	Credit Suisse	Neutral	Neutral	main
2018-08-24 11:05:13	Morgan Stanley	Equal-Weight	Overweight	down
2018-08-24 11:16:08	KeyBanc	Underweight	Underweight	main
2018-08-24 11:40:54	Barclays	Equal-Weight	Equal-Weight	main
2018-08-24 14:03:14	Citigroup	Buy	Buy	main
2018-09-07 11:13:48	Nomura	Neutral	Neutral	main
2018-09-18 12:36:47	Bank of America	Neutral	Underperform	up
2018-10-12 10:57:46	Nomura	Neutral	Neutral	main
2018-11-08 19:19:23	KeyBanc	Sector Weight	Underweight	up
2018-11-12 11:31:42	Wells Fargo	Outperform	Market Perform	up
2018-11-12 17:34:13	Citigroup	Buy	Buy	main
2018-11-20 15:25:29	UBS	Neutral	Neutral	main
2019-01-02 14:15:52	Wells Fargo	Outperform	Outperform	main
2019-01-07 14:59:13	JP Morgan	Neutral	Neutral	main
2019-02-21 14:21:22	B. Riley FBR	Buy	Buy	main
2019-02-28 13:23:27	MKM Partners	Neutral	Neutral	main
2019-02-28 14:14:06	Credit Suisse	Neutral	Neutral	main
2019-03-01 11:57:23	Barclays	Overweight	Equal-Weight	up
2019-03-01 12:46:52	Bernstein	Market Perform	Outperform	down
2019-04-10 15:27:00	UBS	Neutral	Neutral	main
2019-07-15 12:43:58	Citi	Neutral	Buy	down
2019-08-23 10:26:48	RBC Capital	Sector Perform	Outperform	down
2019-08-23 12:11:32	Citigroup	Neutral		main
2019-08-23 12:36:22	Morgan Stanley	Equal-Weight		main
2019-09-11 11:56:36	UBS	Neutral		main
2019-09-11 12:24:03	MKM Partners	Neutral		main
2019-10-18 11:15:29	Credit Suisse	Underperform	Neutral	down
2019-11-12 12:54:03	UBS	Neutral		main
2019-11-18 15:11:07	Wedbush	Neutral		main
2019-11-21 13:30:00	Baird	Outperform		main
2019-11-22 11:31:35	Evercore ISI Group	In-Line	Underperform	up
2019-11-22 13:18:40	Morgan Stanley	Equal-Weight		main
2019-11-22 14:30:41	DA Davidson	Neutral		main
2020-01-03 11:31:55	Bank of America	Buy	Neutral	up
2020-01-10 13:50:20	Deutsche Bank	Buy	Hold	up
2020-01-21 10:58:45	KeyBanc	Overweight	Sector Weight	up
2020-01-23 11:31:01	Barclays	Overweight	Underweight	up
2020-02-11 11:22:47	Credit Suisse	Neutral	Underperform	up
2020-02-21 10:35:32	Evercore ISI Group	Outperform	In-Line	up
2020-02-21 13:12:24	RBC Capital	Sector Perform		main
2020-02-21 13:42:47	Deutsche Bank	Buy		main
2020-02-24 10:38:19	Baird	Neutral	Outperform	down
2020-02-28 12:54:18	UBS	Neutral		main
2020-03-02 13:01:59	Citigroup	Neutral		main
2020-03-20 10:36:22	Morgan Stanley	Equal-Weight		main
2020-03-20 12:54:39	Deutsche Bank	Buy		reit
2020-03-25 15:43:46	Citigroup	Neutral		main
2020-03-26 12:32:43	B. Riley FBR	Buy		main
2020-04-23 09:24:18	Barclays	Equal-Weight	Overweight	down
2020-04-23 15:44:14	Morgan Stanley	Equal-Weight		main
2020-04-30 14:13:52	UBS	Neutral		main
2020-05-05 11:33:36	BMO Capital	Outperform	Market Perform	up
2020-05-05 12:33:12	Deutsche Bank	Buy		reit
2020-05-12 12:20:42	Morgan Stanley	Equal-Weight		main
2020-05-19 11:54:01	UBS	Neutral		main
2020-05-22 11:25:00	Barclays	Equal-Weight		main
2020-05-22 13:11:46	Wells Fargo	Overweight		main
2020-05-26 09:08:44	KeyBanc	Overweight		main
2020-06-08 08:46:43	KeyBanc	Overweight		main
2020-07-29 08:45:54	KeyBanc	Overweight		main
2020-07-29 12:35:16	JP Morgan	Overweight	Neutral	up
2020-07-29 14:38:57	Credit Suisse	Neutral		main
2020-07-29 15:05:44	B of A Securities	Buy		main
2020-07-30 11:21:04	RBC Capital	Sector Perform		main
2020-07-30 12:50:36	Citigroup	Sell	Neutral	down
2020-07-31 12:39:45	Morgan Stanley	Equal-Weight		main
2020-08-13 12:24:09	Wedbush	Neutral		main
2020-08-21 08:40:53	KeyBanc	Overweight		main
2020-08-21 10:43:47	Credit Suisse	Neutral		main
2020-08-21 12:34:22	Morgan Stanley	Equal-Weight		main
2020-08-25 11:50:49	MKM Partners	Buy	Neutral	up
