Date	Firm	To Grade	From Grade	Action
2020-03-10 11:44:26	Credit Suisse	Outperform		main
2020-03-10 13:48:09	SunTrust Robinson Humphrey	Buy		main
2020-03-11 13:29:47	Deutsche Bank	Buy		main
2020-03-18 13:59:15	JP Morgan	Neutral		main
2020-03-23 13:05:07	Deutsche Bank	Buy		main
2020-03-27 18:53:55	Goldman Sachs	Neutral		main
2020-04-09 15:32:54	JMP Securities	Market Outperform		main
2020-04-09 16:15:45	SunTrust Robinson Humphrey	Buy		main
2020-04-20 16:52:28	Citigroup	Buy		main
2020-04-21 14:50:26	UBS	Neutral		main
2020-05-04 12:41:48	Credit Suisse	Outperform		main
2020-05-05 10:27:24	Needham	Buy		main
2020-05-08 12:59:56	RBC Capital	Outperform		main
2020-06-03 12:47:23	Morgan Stanley	Equal-Weight		main
2020-07-29 13:17:51	Jefferies	Hold		main
2020-08-05 13:16:01	Deutsche Bank	Buy		main
2020-08-07 10:44:28	Needham	Buy		main
2020-08-07 13:08:47	Credit Suisse	Outperform		main
2020-08-07 13:17:31	Morgan Stanley	Equal-Weight		main
2020-08-11 11:12:19	Citigroup	Buy		main
2020-09-11 16:31:56	UBS	Neutral		main
