Date	Firm	To Grade	From Grade	Action
2017-12-12	Credit Suisse	Outperform		init
2017-12-19	Seaport Global	Buy	Neutral	up
2017-12-19	Baird	Outperform		init
2018-02-02	Deutsche Bank	Hold		init
2018-02-06	SunTrust Robinson Humphrey	Buy	Hold	up
2018-02-07	Morgan Stanley	Overweight	Overweight	main
2018-02-15	Credit Suisse	Outperform	Outperform	main
2018-02-20	KLR Group	Buy	Hold	up
2018-03-05	Credit Suisse	Outperform	Outperform	main
2018-03-07	UBS	Buy		init
2018-04-20	Morgan Stanley	Overweight	Overweight	main
2018-05-09	Stifel Nicolaus	Buy	Buy	main
2018-05-10	Bank of America	Neutral	Buy	down
2018-05-24	Morgan Stanley	Overweight	Overweight	main
2018-06-11	Jefferies	Buy	Hold	up
2018-06-15	Citigroup	Buy	Buy	main
2018-06-21	Bank of America	Buy	Neutral	up
2018-07-12	Morgan Stanley	Overweight	Overweight	main
2018-08-08	Credit Suisse	Outperform	Outperform	main
2018-08-08	Stifel Nicolaus	Buy	Buy	main
2018-08-08	JP Morgan	Neutral	Overweight	down
2018-08-16	Morgan Stanley	Overweight	Overweight	main
2018-09-07	SunTrust Robinson Humphrey	Hold	Buy	down
2018-09-26	Morgan Stanley	Overweight	Overweight	main
2018-10-12	Morgan Stanley	Overweight	Overweight	main
2018-11-20	Imperial Capital	In-Line	Outperform	down
2018-11-20	Morgan Stanley	Overweight	Overweight	main
2019-01-16	Barclays	Equal-Weight		init
2019-01-30	Mizuho	Neutral		init
2019-02-08	Susquehanna	Positive	Neutral	up
2019-03-20	Capital One Financial	Equal-Weight	Overweight	down
2019-03-21	Morgan Stanley	Overweight	Overweight	main
2019-05-20	SunTrust Robinson Humphrey	Buy	Hold	up
2019-05-23	Capital One Financial	Overweight	Equal-Weight	up
2019-06-27	KeyBanc	Overweight		init
2019-07-11	BMO Capital	Market Perform	Outperform	down
2019-07-12	Morgan Stanley	Overweight		main
2019-07-16	Imperial Capital	In-Line	Outperform	down
2019-07-18	Citigroup	Buy		main
2019-08-06	Bank of America	Buy		reit
2019-08-07	Imperial Capital	In-Line		main
2019-08-08	MKM Partners	Buy		main
2019-08-14	Morgan Stanley	Overweight		main
2019-08-15	Citigroup	Buy		main
2019-09-20	Wells Fargo	Market Perform		main
2019-09-23	Citigroup	Buy		main
2019-10-15	KeyBanc	Overweight		main
2019-11-11	UBS	Buy		main
2019-11-12	Wells Fargo	Market Perform		main
2019-11-13	Morgan Stanley	Overweight		main
2019-11-26	Morgan Stanley	Overweight		main
2019-12-06	Barclays	Equal-Weight		main
2020-01-09	Wells Fargo	Equal-Weight		main
2020-01-09	JP Morgan	Overweight	Neutral	up
2020-01-13	Morgan Stanley	Equal-Weight	Overweight	down
2020-01-13	Susquehanna	Negative	Positive	down
2020-01-21	SunTrust Robinson Humphrey	Buy		main
2020-01-23	KeyBanc	Overweight		main
2020-01-23	Credit Suisse	Outperform	Underperform	up
2020-01-27	Morgan Stanley	Equal-Weight		main
2020-02-21	MKM Partners	Buy		main
2020-03-10	Wells Fargo	Equal-Weight		reit
2020-03-11	Cowen & Co.	Outperform	Market Perform	up
2020-03-16	Morgan Stanley	Overweight	Equal-Weight	up
2020-03-19	Wells Fargo	Equal-Weight		main
2020-03-26	KeyBanc	Overweight		main
2020-03-31	UBS	Buy		main
2020-03-31	Stifel	Buy	Hold	up
2020-04-03	Mizuho	Buy	Neutral	up
2020-04-03	Wells Fargo	Equal-Weight		main
2020-04-16	Stifel	Buy		main
2020-04-20	B of A Securities	Underperform		main
2020-04-24	Baird	Outperform		main
2020-05-07	B of A Securities	Underperform		reit
2020-05-19	Morgan Stanley	Overweight		main
2020-05-20	RF Lafferty	Buy		init
2020-06-03	Barclays	Overweight		main
2020-06-11	KeyBanc	Overweight		main
2020-06-25	Wells Fargo	Equal-Weight		main
2020-06-29	UBS	Buy		main
2020-07-08	Morgan Stanley	Overweight		main
2020-07-13	ScotiaBank	Sector Perform		main
2020-07-20	Barclays	Overweight		main
2020-07-27	Seaport Global	Buy		init
2020-08-06	Stifel	Buy		main
2020-08-13	Wells Fargo	Equal-Weight		main
2020-08-13	Piper Sandler	Overweight	Neutral	up
2020-08-21	Morgan Stanley	Overweight		main
2020-09-14	Wells Fargo	Overweight	Equal-Weight	up
