Date	Firm	To Grade	From Grade	Action
2016-08-03 14:21:51	Deutsche Bank	Hold		main
2016-08-03 15:45:45	Barclays	Equal-Weight		main
2016-08-04 13:17:38	Jefferies	Buy		main
2016-10-04 11:54:05	Monness Crespi Hardt	Buy	Neutral	up
2016-10-07 12:59:00	Cantor Fitzgerald	Hold		init
2016-10-27 10:47:24	William Blair	Market Perform	Outperform	down
2016-10-28 11:23:31	Baird	Outperform	Neutral	up
2017-07-17 13:38:10	Guggenheim	Buy	Neutral	up
2017-08-01 16:54:19	BMO Capital	Market Perform		main
2017-08-02 18:51:37	Credit Suisse	Neutral		main
2017-08-02 19:44:10	Barclays	Equal-Weight		main
2017-10-10 12:44:52	Baird	Outperform		main
2018-01-24 14:42:52	Baird	Outperform	Outperform	main
2018-02-08 14:19:30	BMO Capital	Market Perform	Market Perform	main
2018-02-08 14:34:31	Credit Suisse	Neutral	Neutral	main
2018-02-09 12:33:43	SunTrust Robinson Humphrey	Buy	Neutral	up
2018-02-09 13:08:36	Citigroup	Neutral	Neutral	main
2018-05-02 12:10:43	Citigroup	Neutral	Neutral	main
2018-05-02 13:14:23	Credit Suisse	Neutral	Neutral	main
2018-05-05 13:32:14	Argus	Buy	Hold	up
2018-08-01 12:36:18	Deutsche Bank	Hold	Hold	main
2018-08-02 14:32:40	Citigroup	Neutral	Neutral	main
2018-08-14 11:46:49	JP Morgan	Underweight	Neutral	down
2018-09-19 11:49:31	Argus	Buy	Buy	main
2018-09-24 11:45:29	Baird	Outperform	Outperform	main
2018-12-11 11:13:01	Goldman Sachs	Buy	Neutral	up
2019-01-17 13:53:47	Wolfe Research	Outperform	Peer Perform	up
2019-01-18 11:44:49	Oppenheimer	Outperform	Perform	up
2019-01-18 12:08:02	Edward Jones	Hold	Buy	down
2019-01-22 12:26:45	William Blair	Outperform	Market Perform	up
2019-01-24 11:49:36	Cowen & Co.	Outperform	Market Perform	up
2019-01-28 11:32:23	RBC Capital	Outperform	Sector Perform	up
2019-01-29 12:37:18	SunTrust Robinson Humphrey	Hold	Buy	down
2019-04-23 15:13:18	Deutsche Bank	Hold	Hold	main
2019-06-05 11:33:19	SunTrust Robinson Humphrey	Buy	Hold	up
2019-06-26 11:50:31	Northcoast	Buy	Neutral	up
2019-06-26 11:58:13	Northcoast Research	Buy	Neutral	up
2019-07-15 11:39:56	Wedbush	Outperform		main
2019-07-31 10:53:30	Deutsche Bank	Buy	Hold	up
2019-09-05 09:56:15	KeyBanc	Overweight	Sector Weight	up
2019-10-18 13:11:57	SunTrust Robinson Humphrey	Buy		main
2019-11-07 14:38:15	Baird	Outperform		main
2019-11-08 12:37:55	UBS	Buy		main
2020-01-22 12:53:26	Citigroup	Buy		main
2020-02-03 12:55:16	Baird	Outperform		main
2020-02-05 13:51:56	Credit Suisse	Neutral		main
2020-02-05 18:03:30	CFRA	Buy		main
2020-02-18 13:17:50	Baird	Outperform		main
2020-03-11 13:37:06	Baird	Outperform		main
2020-03-18 14:52:02	Keefe, Bruyette & Woods	Outperform	Market Perform	up
2020-03-23 17:12:13	KeyBanc	Overweight		main
2020-03-27 10:23:28	JP Morgan	Overweight	Neutral	up
2020-03-30 20:13:09	SunTrust Robinson Humphrey	Buy		main
2020-03-31 13:24:36	RBC Capital	Outperform		main
2020-04-08 17:19:19	Wells Fargo	Overweight		main
2020-04-09 12:28:48	Citigroup	Buy		main
2020-04-13 12:36:01	Raymond James	Outperform		reit
2020-05-05 10:05:13	KeyBanc	Overweight		main
2020-05-08 12:25:14	Morgan Stanley	Equal-Weight		main
2020-05-08 13:11:51	RBC Capital	Outperform		main
2020-05-11 11:55:32	Citigroup	Buy		main
2020-05-11 15:43:03	Barclays	Overweight		main
2020-05-12 16:33:44	UBS	Buy		main
2020-06-29 12:01:32	Oppenheimer	Perform	Outperform	down
2020-07-21 12:52:41	Baird	Outperform		main
2020-08-06 11:21:29	Rosenblatt	Neutral		main
2020-08-06 12:01:40	Raymond James	Outperform		main
2020-08-11 12:55:09	Morgan Stanley	Equal-Weight		main
2020-09-10 16:20:32	Mizuho	Buy		main
