Date	Firm	To Grade	From Grade	Action
2018-05-24 12:18:50	Buckingham	Neutral	Neutral	main
2018-05-24 13:52:35	PiperJaffray	Underweight	Underweight	main
2018-05-24 15:50:18	RBC Capital	Sector Perform	Sector Perform	main
2018-06-08 11:49:28	Barclays	Underweight	Underweight	main
2018-06-08 12:08:06	Citigroup	Neutral	Neutral	main
2018-08-01 13:12:30	Credit Suisse	Outperform	Outperform	main
2018-08-01 17:23:42	Bank of America	Underperform	Underperform	main
2018-08-01 18:06:02	Barclays	Underweight	Underweight	main
2018-08-16 12:26:44	Buckingham	Neutral	Neutral	main
2018-09-20 10:54:58	PiperJaffray	Neutral	Underweight	up
2018-10-15 11:03:39	JP Morgan	Overweight	Neutral	up
2018-10-17 12:48:18	Buckingham	Neutral	Neutral	main
2018-12-03 14:54:01	Citigroup	Neutral	Neutral	main
2019-01-02 14:19:51	Wells Fargo	Market Perform	Market Perform	main
2019-01-07 13:35:03	UBS	Neutral	Sell	up
2019-01-09 16:51:19	Buckingham	Buy	Neutral	up
2019-01-10 16:59:23	Needham	Buy	Hold	up
2019-01-11 14:25:27	Barclays	Equal-Weight	Underweight	up
2019-01-31 12:21:13	Telsey Advisory Group	Outperform	Market Perform	up
2019-03-18 12:32:48	JP Morgan	Overweight	Overweight	main
2019-03-27 10:36:42	Wells Fargo	Outperform	Market Perform	up
2019-05-08 12:46:22	UBS	Neutral		main
2019-05-09 11:12:57	RBC Capital	Outperform	Sector Perform	up
2019-05-15 12:37:02	Deutsche Bank	Buy		main
2019-05-15 12:43:59	Nomura	Neutral		main
2019-05-15 13:23:46	Bank of America	Underperform		main
2019-07-17 11:20:41	Goldman Sachs	Sell	Neutral	down
2019-07-26 13:22:33	OTR Global	Mixed	Positive	down
2019-08-26 12:59:51	Bank of America	Underperform		reit
2019-09-24 11:26:39	Atlantic Equities	Overweight	Neutral	up
2019-11-08 14:43:30	PiperJaffray	Neutral		main
2019-11-14 12:24:00	UBS	Neutral		main
2020-01-27 13:40:23	Deutsche Bank	Buy		reit
2020-01-30 13:21:28	Wells Fargo	Overweight		main
2020-02-04 17:38:18	CFRA	Hold	Sell	up
2020-02-05 10:28:37	Needham	Buy		main
2020-02-05 11:11:21	B of A Securities	Neutral	Underperform	up
2020-02-05 12:40:27	Citigroup	Neutral		main
2020-02-05 14:10:49	Deutsche Bank	Buy		main
2020-02-18 14:12:53	Deutsche Bank	Buy		main
2020-03-13 17:12:47	Deutsche Bank	Hold	Buy	down
2020-03-16 13:43:13	Wells Fargo	Overweight		main
2020-03-24 14:59:30	Needham	Buy		main
2020-04-03 11:04:37	RBC Capital	Sector Perform	Outperform	down
2020-04-15 13:48:00	UBS	Neutral		main
2020-04-24 15:55:59	Deutsche Bank	Hold		main
2020-04-30 13:47:31	Citigroup	Neutral		main
2020-05-07 09:29:24	Cowen & Co.	Market Perform	Outperform	down
2020-05-27 16:15:04	CFRA	Hold		main
2020-05-28 10:55:12	Needham	Buy		main
2020-05-28 12:32:50	Credit Suisse	Outperform		main
2020-05-28 13:10:46	Citigroup	Neutral		main
2020-05-28 13:16:26	UBS	Neutral		main
2020-05-28 13:56:51	Deutsche Bank	Hold		main
2020-06-22 14:13:25	RBC Capital	Sector Perform		main
2020-07-20 16:32:24	Wells Fargo	Overweight		main
2020-08-05 10:26:45	Needham	Buy		main
2020-08-05 12:00:55	Deutsche Bank	Hold		main
