Date	Firm	To Grade	From Grade	Action
2014-11-21 06:40:31	Wedbush	Outperform		main
2014-11-21 09:00:00	JP Morgan	Neutral		main
2014-12-18 00:00:00	Wedbush	Neutral	Outperform	down
2015-02-18 09:00:00	Jefferies	Buy		main
2015-02-20 09:00:00	Jefferies	Hold		main
2015-04-13 07:13:38	Evercore ISI Group	Hold	Sell	up
2015-04-22 09:00:00	Jefferies	Buy		main
2015-05-14 09:00:00	Deutsche Bank	Hold		main
2015-05-20 09:00:00	Raymond James	Strong Buy		main
2015-05-22 09:00:00	Barclays	Equal-Weight		main
2015-06-24 06:55:03	Stifel Nicolaus	Hold		init
2015-08-10 07:35:36	Raymond James	Market Perform	Outperform	down
2015-08-11 04:54:13	RBC Capital	Sector Perform	Outperform	down
2015-08-19 07:34:03	Deutsche Bank	Buy	Hold	up
2015-08-21 07:24:12	UBS	Buy		main
2015-08-21 07:51:59	Jefferies	Buy		main
2015-08-21 07:55:09	First Analysis	Underweight	Equal-Weight	down
2015-08-21 08:14:32	FBR Capital	Sector Perform		main
2015-08-21 15:35:47	Barclays	Equal-Weight		main
2015-08-21 16:01:15	UBS	Buy		main
2015-09-09 05:55:47	UBS	Buy		main
2015-09-10 03:04:28	Barclays	Overweight	Equal-Weight	up
2015-09-18 13:29:44	Jefferies	Buy		main
2015-09-18 13:40:17	Oppenheimer	Outperform		main
2015-11-04 14:39:43	Deutsche Bank	Buy		main
2015-11-20 06:28:10	Wedbush	Neutral		main
2015-11-20 08:45:35	Deutsche Bank	Buy		main
2015-11-20 08:45:37	Barclays	Overweight		main
2016-02-26 06:53:11	RBC Capital	Sector Perform		main
2016-02-26 10:08:31	UBS	Buy		main
2016-04-14 05:52:26	Brean Capital	Buy		init
2016-04-21 04:43:04	Credit Suisse	Neutral		init
2016-05-23 07:19:35	Goldman Sachs	Buy		init
2016-06-20 06:18:54	Brean Capital	Buy		main
2016-06-23 06:02:48	Goldman Sachs	Buy		main
2016-07-15 07:00:47	Barclays	Equal-Weight	Overweight	down
2016-08-24 03:50:07	Goldman Sachs	Buy		main
2016-08-24 04:17:33	Citigroup	Buy		main
2016-08-24 04:29:58	Credit Suisse	Neutral		main
2016-08-24 05:41:21	UBS	Buy		main
2016-08-24 06:05:50	Brean Capital	Buy		main
2016-08-25 07:27:04	Oppenheimer	Outperform		main
2016-09-13 04:07:39	Morgan Stanley	Underweight	Equal-Weight	down
2017-02-24 16:27:38	Credit Suisse	Outperform	Neutral	up
2017-06-26 12:58:31	Citigroup	Neutral	Buy	down
2017-08-23 12:22:19	First Analysis	Equal-Weight	Underweight	up
2017-08-23 18:49:53	Credit Suisse	Outperform		main
2017-09-27 12:41:18	Raymond James	Underperform	Market Perform	down
2017-10-27 17:27:23	Oppenheimer	Outperform		main
2017-11-15 17:13:36	Barclays	Equal-Weight		main
2017-11-22 11:46:53	Morgan Stanley	Underweight	Underweight	main
2018-02-12 13:50:22	Deutsche Bank	Buy	Buy	main
2018-02-13 14:10:45	Barclays	Equal-Weight	Equal-Weight	main
2018-02-21 15:31:47	Bank of America	Buy	Buy	main
2018-02-23 14:58:18	UBS	Neutral	Neutral	main
2018-02-23 15:23:51	Stifel Nicolaus	Hold	Hold	main
2018-02-23 16:44:15	Barclays	Equal-Weight	Equal-Weight	main
2018-02-26 13:36:31	Argus	Buy	Buy	main
2018-03-12 13:27:31	Credit Suisse	Outperform	Outperform	main
2018-04-26 11:37:21	Stifel Nicolaus	Hold	Hold	main
2018-04-26 12:05:42	JP Morgan	Neutral	Neutral	main
2018-04-26 14:03:25	UBS	Neutral	Neutral	main
2018-05-01 15:22:48	Bank of America	Buy	Buy	main
2018-05-23 11:18:11	Stifel Nicolaus	Hold	Hold	main
2018-05-23 12:22:07	JP Morgan	Neutral	Neutral	main
2018-05-23 12:37:24	Credit Suisse	Outperform	Outperform	main
2018-05-23 12:56:44	Morgan Stanley	Underweight	Underweight	main
2018-05-23 13:24:43	First Analysis	Underweight	Equal-Weight	down
2018-06-11 13:48:38	Bank of America	Buy	Buy	main
2018-06-19 11:10:46	Stifel Nicolaus	Buy	Hold	up
2018-08-15 12:01:01	Barclays	Equal-Weight	Equal-Weight	main
2018-08-24 11:08:21	Stifel Nicolaus	Buy	Buy	main
2018-08-24 12:01:06	Oppenheimer	Outperform	Outperform	main
2018-08-24 14:02:31	Citigroup	Neutral	Neutral	main
2018-08-24 14:41:21	Credit Suisse	Outperform	Outperform	main
2018-08-27 16:49:12	Wells Fargo	Outperform	Outperform	main
2018-09-07 11:19:18	Barclays	Equal-Weight	Equal-Weight	main
2018-09-28 12:10:01	Oppenheimer	Outperform	Outperform	main
2018-09-28 12:42:04	Credit Suisse	Outperform	Outperform	main
2018-10-04 12:13:17	Argus	Buy	Buy	main
2018-11-20 14:37:47	Deutsche Bank	Buy	Buy	main
2018-11-21 14:26:51	Argus	Buy	Buy	main
2018-11-26 11:49:36	RBC Capital	Outperform	Sector Perform	up
2018-12-13 11:53:03	JP Morgan	Underweight	Neutral	down
2019-02-04 11:34:18	Morgan Stanley	Equal-Weight	Underweight	up
2019-02-22 16:19:08	Citigroup	Neutral	Neutral	main
2019-03-25 15:29:01	Morgan Stanley	Equal-Weight	Equal-Weight	main
2019-04-02 11:16:48	KeyBanc	Overweight	Overweight	main
2019-04-12 12:24:31	Deutsche Bank	Buy	Buy	main
2019-04-26 13:57:33	KeyBanc	Overweight	Overweight	main
2019-05-16 13:43:39	Morgan Stanley	Equal-Weight		main
2019-05-24 12:51:18	UBS	Neutral		main
2019-05-24 12:58:34	Morgan Stanley	Equal-Weight		main
2019-05-24 13:09:44	Stifel Nicolaus	Buy		main
2019-05-24 13:28:21	KeyBanc	Overweight		main
2019-08-23 10:16:02	KeyBanc	Overweight		main
2019-08-23 11:43:09	Barclays	Equal-Weight		main
2019-08-23 11:49:16	Stifel Nicolaus	Buy		main
2019-08-23 12:10:25	Citigroup	Neutral		main
2019-08-23 12:13:48	Deutsche Bank	Buy		main
2019-08-23 12:18:06	Credit Suisse	Outperform		main
2019-08-23 12:18:35	UBS	Neutral		main
2019-08-26 11:29:27	Morgan Stanley	Equal-Weight		main
2019-10-22 11:02:55	Evercore ISI Group	In-Line	Outperform	down
2020-01-13 14:08:37	Morgan Stanley	Equal-Weight		main
2020-01-21 10:56:48	KeyBanc	Overweight		main
2020-02-25 13:12:20	UBS	Neutral		main
2020-02-25 13:33:58	JP Morgan	Underweight		main
2020-02-25 16:41:18	Barclays	Equal-Weight		main
2020-03-11 11:08:26	Wells Fargo	Overweight	Equal-Weight	up
2020-03-23 09:50:38	KeyBanc	Overweight		main
2020-03-23 18:12:29	Wells Fargo	Overweight		main
2020-03-25 19:06:14	Morgan Stanley	Equal-Weight		main
2020-03-26 14:19:51	JP Morgan	Underweight		main
2020-04-03 21:27:09	Morgan Stanley	Equal-Weight		main
2020-04-07 20:23:20	Citigroup	Neutral		main
2020-04-17 14:03:12	RBC Capital	Outperform		main
2020-05-05 10:07:24	KeyBanc	Overweight		main
2020-05-06 12:55:30	Morgan Stanley	Equal-Weight		main
2020-05-19 10:08:46	KeyBanc	Overweight		main
2020-05-22 11:54:12	Morgan Stanley	Equal-Weight		main
2020-05-22 12:21:43	Mizuho	Buy		main
2020-05-22 13:07:34	Wells Fargo	Overweight		main
2020-05-22 13:13:37	RBC Capital	Outperform		main
2020-05-22 13:30:53	Jefferies	Buy		main
2020-08-24 08:50:12	KeyBanc	Overweight		main
2020-08-26 08:47:47	KeyBanc	Overweight		main
2020-08-26 12:19:43	Mizuho	Buy		main
2020-08-26 12:32:45	Morgan Stanley	Equal-Weight		main
2020-08-26 12:49:33	Credit Suisse	Outperform		main
2020-08-26 13:00:32	B of A Securities	Buy		main
2020-08-26 16:21:33	Stifel	Buy		main
2020-08-27 11:03:55	Citigroup	Neutral		main
