Date	Firm	To Grade	From Grade	Action
2020-01-03 12:23:55	Cantor Fitzgerald	Neutral		main
2020-01-03 13:15:58	BMO Capital	Market Perform		main
2020-01-03 13:45:25	Oppenheimer	Outperform		main
2020-01-03 14:07:28	Credit Suisse	Neutral		main
2020-01-03 14:46:35	Goldman Sachs	Buy		main
2020-01-06 14:13:41	Morgan Stanley	Equal-Weight		main
2020-01-14 16:03:29	JMP Securities	Outperform		main
2020-01-23 13:16:00	Cantor Fitzgerald	Neutral		main
2020-03-11 12:55:17	Credit Suisse	Neutral		main
2020-04-02 07:37:10	Morgan Stanley	Overweight	Equal-Weight	up
2020-04-07 12:44:16	Oppenheimer	Outperform		main
2020-04-21 14:36:15	Oppenheimer	Outperform		main
2020-04-29 10:22:54	Morgan Stanley	Equal-Weight	Overweight	down
2020-05-06 09:17:16	JP Morgan	Neutral	Overweight	down
2020-05-06 15:20:43	BMO Capital	Market Perform		main
2020-05-12 12:18:53	Morgan Stanley	Equal-Weight		main
2020-05-19 11:28:25	Cantor Fitzgerald	Neutral		main
2020-07-20 12:12:44	Credit Suisse	Neutral		main
2020-08-03 11:18:24	RBC Capital	Sector Perform		main
2020-08-04 16:52:11	SVB Leerink	Market Perform		main
2020-08-06 12:57:07	Morgan Stanley	Equal-Weight		main
2020-08-06 13:05:33	Credit Suisse	Neutral		main
2020-08-06 15:26:33	BMO Capital	Market Perform		main
