Date	Firm	To Grade	From Grade	Action
2018-02-28	Canaccord Genuity	Buy	Buy	main
2018-03-01	Morgan Stanley	Overweight	Overweight	main
2018-03-02	KeyBanc	Overweight	Overweight	main
2018-03-09	JP Morgan	Neutral	Overweight	down
2018-03-23	JMP Securities	Market Outperform	Market Outperform	main
2018-05-25	Deutsche Bank	Hold	Hold	main
2018-05-25	Canaccord Genuity	Buy	Buy	main
2018-05-25	Morgan Stanley	Overweight	Overweight	main
2018-06-25	SunTrust Robinson Humphrey	Buy		init
2018-06-27	Morgan Stanley	Overweight	Overweight	main
2018-08-08	Guggenheim	Buy		init
2018-08-16	Morgan Stanley	Overweight	Overweight	main
2018-08-24	Deutsche Bank	Hold	Hold	main
2018-08-24	Canaccord Genuity	Buy	Buy	main
2018-08-24	JP Morgan	Neutral	Neutral	main
2018-08-24	Morgan Stanley	Overweight	Overweight	main
2018-08-24	KeyBanc	Overweight	Overweight	main
2018-08-24	Stifel Nicolaus	Buy	Buy	main
2018-10-01	Canaccord Genuity	Hold	Buy	down
2018-10-05	Bank of America	Buy	Buy	main
2018-10-05	Stifel Nicolaus	Buy	Buy	main
2018-10-23	Morgan Stanley	Overweight	Overweight	main
2018-11-29	Morgan Stanley	Overweight	Overweight	main
2018-11-29	KeyBanc	Overweight	Overweight	main
2018-12-04	Leerink Swann	Outperform		init
2019-01-17	Stephens & Co.	Equal-Weight		init
2019-02-20	Barclays	Equal-Weight		init
2019-02-25	Morgan Stanley	Overweight	Overweight	main
2019-02-27	KeyBanc	Overweight	Overweight	main
2019-02-27	JMP Securities	Market Outperform	Market Outperform	main
2019-02-27	Deutsche Bank	Hold	Hold	main
2019-02-27	Barclays	Equal-Weight	Equal-Weight	main
2019-02-28	Morgan Stanley	Overweight	Overweight	main
2019-05-22	Stifel Nicolaus	Buy		main
2019-05-24	Morgan Stanley	Equal-Weight	Overweight	down
2019-05-30	KeyBanc	Overweight		main
2019-05-30	Barclays	Equal-Weight		main
2019-05-30	JMP Securities	Market Outperform		main
2019-05-30	Stephens & Co.	Overweight	Equal-Weight	up
2019-05-30	JP Morgan	Neutral		main
2019-05-30	Canaccord Genuity	Hold		main
2019-05-30	Deutsche Bank	Hold		main
2019-06-07	Goldman Sachs	Neutral		init
2019-06-10	Bank of America	Buy		main
2019-08-23	Stifel Nicolaus	Buy		main
2019-08-28	KeyBanc	Overweight		main
2019-08-28	Stifel	Buy		main
2019-08-28	Barclays	Equal-Weight		main
2019-08-28	JMP Securities	Market Outperform		main
2019-08-28	Canaccord Genuity	Hold		main
2019-08-28	Needham	Buy		main
2019-08-28	JP Morgan	Neutral		main
2019-08-28	DA Davidson	Buy		main
2019-08-28	SunTrust Robinson Humphrey	Buy		main
2019-08-28	Stephens & Co.	Overweight		main
2019-08-28	Guggenheim	Buy		main
2019-09-23	Morgan Stanley	Equal-Weight		main
2019-09-26	Raymond James	Outperform	Market Perform	up
2019-10-03	Morgan Stanley	Equal-Weight		main
2019-11-27	Barclays	Equal-Weight		main
2019-11-27	Canaccord Genuity	Hold		main
2019-11-27	Morgan Stanley	Equal-Weight		main
2020-01-13	Morgan Stanley	Overweight	Equal-Weight	up
2020-02-14	Piper Sandler	Overweight		init
2020-02-19	Baird	Outperform		init
2020-03-04	B of A Securities	Buy		reit
2020-03-04	Stifel Nicolaus	Buy		main
2020-03-04	Baird	Outperform		main
2020-03-04	CFRA	Hold		main
2020-03-04	Morgan Stanley	Overweight		main
2020-03-25	Morgan Stanley	Overweight		main
2020-03-26	SunTrust Robinson Humphrey	Buy		main
2020-03-31	Piper Sandler	Overweight		main
2020-05-22	Morgan Stanley	Overweight		main
2020-05-27	Barclays	Equal-Weight		main
2020-05-29	Piper Sandler	Overweight		main
2020-05-29	Needham	Buy		main
2020-05-29	Morgan Stanley	Overweight		main
2020-05-29	Raymond James	Outperform		reit
2020-05-29	SVB Leerink	Market Perform		main
2020-06-01	Morgan Stanley	Overweight		main
2020-06-08	Citigroup	Buy		init
2020-06-22	Baird	Outperform		main
2020-07-07	Stephens & Co.	Overweight		init
2020-07-23	FBN Securities	Outperform		init
2020-08-14	Morgan Stanley	Overweight		main
2020-08-28	Canaccord Genuity	Hold		main
2020-08-28	B of A Securities	Buy		main
2020-08-28	Raymond James	Outperform		main
2020-08-28	SVB Leerink	Market Perform		main
2020-08-28	Needham	Buy		main
2020-08-28	Piper Sandler	Overweight		main
2020-08-31	Morgan Stanley	Overweight		main
