Date	Firm	To Grade	From Grade	Action
2018-08-07 11:16:46	Stifel Nicolaus	Hold	Buy	down
2018-09-25 11:07:42	Stifel Nicolaus	Hold	Hold	main
2018-09-25 11:15:30	Citigroup	Buy	Buy	main
2018-10-11 12:59:33	Morgan Stanley	Overweight	Overweight	main
2018-10-25 14:46:42	Citigroup	Buy	Buy	main
2019-02-12 13:10:07	Morgan Stanley	Overweight	Overweight	main
2019-02-22 15:49:18	Guggenheim	Neutral		init
2019-04-26 14:04:56	Raymond James	Outperform	Outperform	main
2019-05-23 12:02:00	Wedbush	Outperform		init
2019-05-23 14:22:58	Citigroup	Buy		main
2019-07-25 11:27:42	Raymond James	Outperform		main
2019-07-31 12:24:17	JP Morgan	Overweight		init
2019-09-06 12:01:32	Credit Suisse	Outperform		main
2019-09-12 10:05:41	BMO Capital	Outperform		init
2019-09-26 11:49:51	William Blair	Outperform		init
2019-10-11 12:36:36	Morgan Stanley	Overweight		main
2019-10-24 11:48:01	Raymond James	Outperform		main
2019-11-12 11:03:56	SunTrust Robinson Humphrey	Buy		init
2019-12-17 11:24:37	Morgan Stanley	Equal-Weight	Overweight	down
2020-01-08 14:07:43	Raymond James	Outperform		main
2020-01-17 13:16:26	Morgan Stanley	Equal-Weight		main
2020-01-31 12:49:53	Raymond James	Outperform		main
2020-01-31 14:05:46	Baird	Outperform		main
2020-02-03 14:23:50	Nomura	Buy		main
2020-03-05 11:26:46	B of A Securities	Neutral	Buy	down
2020-03-17 14:10:39	Oppenheimer	Perform	Outperform	down
2020-04-15 12:29:11	Morgan Stanley	Equal-Weight		main
2020-04-17 15:25:57	JP Morgan	Overweight		main
2020-04-28 09:38:22	Cantor Fitzgerald	Neutral		init
2020-05-06 17:52:13	CFRA	Strong Buy		reit
2020-05-07 11:28:36	Morgan Stanley	Equal-Weight		main
2020-05-07 12:50:25	SVB Leerink	Outperform		main
2020-05-07 13:05:41	Raymond James	Outperform		main
2020-05-07 17:17:37	BMO Capital	Outperform		main
2020-05-29 11:43:52	SVB Leerink	Outperform		main
2020-06-01 12:32:38	Credit Suisse	Outperform		main
2020-07-31 10:37:12	SVB Leerink	Outperform		main
2020-07-31 14:03:13	Raymond James	Outperform		main
2020-09-01 13:22:13	Stifel	Hold		main
2020-10-13 12:14:46	Morgan Stanley	Equal-Weight		main
2020-10-28 12:27:04	UBS	Neutral		init
2020-10-30 11:06:15	SVB Leerink	Outperform		main
2020-10-30 12:30:42	Morgan Stanley	Equal-Weight		main
2020-11-20 10:53:05	Bernstein	Market Perform		init
2020-12-14 11:34:28	SVB Leerink	Outperform		main
2020-12-14 11:40:12	Baird	Neutral	Outperform	down
2020-12-14 12:57:30	BMO Capital	Market Perform	Outperform	down
2020-12-14 13:15:27	Credit Suisse	Neutral	Outperform	down
2020-12-15 11:34:13	Citigroup	Neutral	Buy	down
2020-12-16 12:53:59	Truist Securities	Hold	Buy	down
2021-01-08 15:53:32	Raymond James	Market Perform	Outperform	down
