Date	Firm	To Grade	From Grade	Action
2020-04-13 13:45:33	Morgan Stanley	Overweight		main
2020-04-30 12:47:53	Morgan Stanley	Overweight		main
2020-04-30 13:12:25	Credit Suisse	Outperform		main
2020-04-30 13:24:22	Oppenheimer	Outperform		main
2020-04-30 13:39:17	Citigroup	Buy		main
2020-05-21 12:52:56	SunTrust Robinson Humphrey	Hold		main
2020-06-16 11:37:45	Cowen & Co.	Market Perform	Outperform	down
2020-08-06 09:06:11	SVB Leerink	Outperform		main
2020-08-06 17:40:16	Piper Sandler	Overweight		main
2020-09-10 16:36:19	Deutsche Bank	Hold		main
