Date	Firm	To Grade	From Grade	Action
2018-05-03	Stifel Nicolaus	Buy	Hold	up
2018-06-04	Cantor Fitzgerald	Overweight	Overweight	main
2018-06-04	Stifel Nicolaus	Buy	Buy	main
2018-06-13	Buckingham	Neutral	Buy	down
2018-06-14	Wells Fargo	Market Perform	Market Perform	main
2018-06-19	KeyBanc	Overweight	Overweight	main
2018-06-21	Nomura	Buy	Buy	main
2018-06-26	Stephens & Co.	Equal-Weight	Overweight	down
2018-06-28	Citigroup	Neutral	Neutral	main
2018-07-19	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-07-19	Credit Suisse	Outperform	Neutral	up
2018-07-23	JP Morgan	Underweight	Underweight	main
2018-07-24	Deutsche Bank	Buy	Buy	main
2018-07-30	KeyBanc	Overweight	Overweight	main
2018-07-31	Stifel Nicolaus	Buy	Buy	main
2018-08-02	Stifel Nicolaus	Buy	Buy	main
2018-08-06	Buckingham	Buy	Neutral	up
2018-08-14	Nomura	Buy	Buy	main
2018-08-29	Guggenheim	Buy	Buy	main
2018-09-20	Stifel Nicolaus	Buy	Buy	main
2018-09-26	Buckingham	Buy	Buy	main
2018-09-27	BMO Capital	Market Perform		init
2018-10-02	KeyBanc	Overweight	Overweight	main
2018-10-10	Credit Suisse	Outperform	Outperform	main
2018-10-12	Canaccord Genuity	Buy	Hold	up
2018-11-06	Citigroup	Buy	Neutral	up
2018-11-08	Wells Fargo	Market Perform	Market Perform	main
2018-11-08	Susquehanna	Neutral	Positive	down
2018-11-15	Barclays	Overweight		init
2018-11-20	Nomura	Buy	Buy	main
2019-01-08	Nomura	Buy	Buy	main
2019-01-29	Raymond James	Underperform	Market Perform	down
2019-02-28	KeyBanc	Overweight	Overweight	main
2019-03-27	Macquarie	Outperform		init
2019-04-03	Bernstein	Market Perform		init
2019-04-16	Bernstein	Market Perform		init
2019-06-28	Nomura	Buy		main
2019-07-09	Raymond James	Market Perform	Underperform	up
2019-08-02	Evercore ISI Group	Underperform		down
2019-08-05	BMO Capital	Market Perform		main
2019-08-20	Rosenblatt	Neutral		init
2019-09-03	SunTrust Robinson Humphrey	Buy	Hold	up
2019-09-03	MoffettNathanson	Buy	Neutral	up
2019-09-03	Atlantic Equities	Underweight		init
2019-09-09	Citigroup	Buy		main
2019-09-11	Bank of America	Neutral		main
2019-09-12	Canaccord Genuity	Hold	Buy	down
2019-09-18	Craig-Hallum	Hold	Sell	up
2019-09-20	KeyBanc	Overweight		main
2019-09-24	Citigroup	Buy		main
2019-09-25	Citigroup	Buy		main
2019-09-26	Wells Fargo	Outperform	Market Perform	up
2019-10-03	Berenberg	Hold		init
2019-10-11	Nomura	Reduce		init
2019-10-11	Susquehanna	Positive	Neutral	up
2019-11-07	Piper Jaffray	Neutral		main
2019-11-07	JP Morgan	Overweight		main
2019-11-07	Needham	Buy		main
2019-11-08	UBS	Buy		main
2019-11-26	Macquarie	Outperform		init
2019-12-05	Compass Point	Neutral		init
2020-01-06	Wolfe Research	Peer Perform	Outperform	down
2020-01-07	Bank of America	Buy	Neutral	up
2020-01-10	Stephens & Co.	Overweight	Equal-Weight	up
2020-01-24	Credit Suisse	Outperform		init
2020-02-11	B of A Securities	Buy		main
2020-02-19	KeyBanc	Overweight		main
2020-02-21	Citigroup	Buy		main
2020-02-27	Needham	Buy		reit
2020-02-27	JP Morgan	Overweight		main
2020-02-27	SunTrust Robinson Humphrey	Buy		main
2020-02-27	Canaccord Genuity	Buy	Hold	up
2020-03-06	Needham	Buy		main
2020-03-17	Stephens & Co.	Overweight		main
2020-03-17	Cowen & Co.	Outperform	Market Perform	up
2020-03-19	BTIG	Neutral	Sell	up
2020-03-20	UBS	Buy		main
2020-03-23	Evercore ISI Group	In-Line	Underperform	up
2020-03-23	Morgan Stanley	Equal-Weight		main
2020-03-23	KeyBanc	Overweight		main
2020-03-25	Nomura	Neutral	Reduce	up
2020-03-25	Needham	Buy		main
2020-03-25	Rosenblatt	Neutral		main
2020-03-25	Wells Fargo	Overweight		main
2020-03-26	BMO Capital	Market Perform		main
2020-03-26	SunTrust Robinson Humphrey	Buy		main
2020-03-27	Cantor Fitzgerald	Overweight		main
2020-04-13	KeyBanc	Overweight		main
2020-04-14	UBS	Neutral	Buy	down
2020-04-16	Raymond James	Underperform	Market Perform	down
2020-04-28	Compass Point	Sell	Neutral	down
2020-05-05	KeyBanc	Overweight		main
2020-05-07	Deutsche Bank	Buy		main
2020-05-07	Credit Suisse	Outperform		main
2020-05-07	Needham	Buy		main
2020-05-07	SunTrust Robinson Humphrey	Buy		main
2020-05-07	Canaccord Genuity	Buy		main
2020-05-07	RBC Capital	Outperform		main
2020-05-08	Citigroup	Neutral		main
2020-05-11	Barclays	Overweight		main
2020-05-11	Argus Research	Buy		main
2020-05-18	Stephens & Co.	Equal-Weight	Overweight	down
2020-05-18	B of A Securities	Underperform	Neutral	down
2020-05-20	Credit Suisse	Outperform		main
2020-05-21	UBS	Sell	Neutral	down
2020-06-16	Citigroup	Neutral		main
2020-06-22	Barclays	Overweight		main
2020-06-29	KeyBanc	Overweight		main
2020-06-30	JMP Securities	Market Perform		init
2020-07-01	Rosenblatt	Buy	Neutral	up
2020-07-07	Piper Sandler	Neutral		init
2020-07-09	Cowen & Co.	Market Perform	Outperform	down
2020-07-14	Goldman Sachs	Neutral		init
2020-07-22	Barclays	Overweight		main
2020-08-04	Morgan Stanley	Equal-Weight		main
2020-08-06	Wells Fargo	Overweight		main
2020-08-06	Canaccord Genuity	Buy		main
2020-08-06	Credit Suisse	Outperform		main
2020-08-06	Rosenblatt	Buy		main
2020-08-06	Compass Point	Neutral	Sell	up
2020-08-06	KeyBanc	Overweight		main
2020-08-20	Deutsche Bank	Buy		main
2020-08-27	Mizuho	Buy		init
2020-09-24	Oppenheimer	Outperform	Perform	up
